Timestep	MeanReward100Episodes	BestMeanReward	Episodes	Exploration	LearningRate	RunningTime
60000	-20.253968253968253	-inf	63	0.946	0.0001	1.2863302032152812
70000	-20.283783783783782	-inf	74	0.9369999999999999	0.0001	0.49821014404296876
80000	-20.270588235294117	-inf	85	0.9279999999999999	0.0001	0.481656022866567
90000	-20.25	-inf	96	0.919	0.0001	0.485729710261027
100000	-20.26	-20.24	107	0.91	0.0001	0.4882887005805969
110000	-20.26	-20.24	118	0.901	0.0001	0.49162795543670657
120000	-20.31	-20.24	129	0.892	0.0001	0.5024383385976156
130000	-20.34	-20.24	140	0.883	0.0001	0.4964500387509664
140000	-20.28	-20.24	151	0.874	0.0001	0.4973751823107401
150000	-20.32	-20.24	161	0.865	0.0001	0.49623961448669435
160000	-20.29	-20.24	172	0.856	0.0001	0.4971611221631368
170000	-20.26	-20.23	182	0.847	0.0001	0.4976644118626912
180000	-20.24	-20.2	193	0.838	0.0001	0.5024366656939189
190000	-20.25	-20.2	204	0.829	0.0001	0.5035667618115743
200000	-20.22	-20.2	215	0.82	0.0001	0.5063461939493815
210000	-20.28	-20.2	226	0.8109999999999999	0.0001	0.5223896106084188
220000	-20.28	-20.2	238	0.802	0.0001	0.5070268909136454
230000	-20.24	-20.2	247	0.7929999999999999	0.0001	0.5067388494809468
240000	-20.19	-20.19	258	0.784	0.0001	0.5108055710792542
250000	-20.23	-20.19	268	0.775	0.0001	0.5148819128672282
260000	-20.29	-20.19	279	0.766	0.0001	0.5139675180117289
270000	-20.37	-20.19	291	0.757	0.0001	0.5181778947512309
280000	-20.38	-20.19	301	0.748	0.0001	0.5160015900929769
290000	-20.38	-20.19	312	0.739	0.0001	0.5214969714482626
300000	-20.32	-20.19	323	0.73	0.0001	0.5193586389223734
310000	-20.25	-20.19	333	0.721	0.0001	0.5205756743748983
320000	-20.26	-20.19	344	0.712	0.0001	0.5317134777704875
330000	-20.27	-20.19	355	0.703	0.0001	0.5291681249936422
340000	-20.18	-20.18	364	0.694	0.0001	0.5265940427780151
350000	-20.18	-20.16	375	0.685	0.0001	0.5280548652013143
360000	-20.13	-20.12	385	0.6759999999999999	0.0001	0.5321345090866089
370000	-20.0	-20.0	395	0.667	0.0001	0.5313824931780498
380000	-19.89	-19.89	405	0.6579999999999999	0.0001	0.5307912230491638
390000	-19.88	-19.88	414	0.649	0.0001	0.5287492354710897
400000	-19.84	-19.83	424	0.6399999999999999	0.0001	0.5335775971412658
410000	-19.86	-19.81	434	0.631	0.0001	0.5396735787391662
420000	-19.89	-19.81	444	0.622	0.0001	0.5371248205502828
430000	-19.86	-19.81	454	0.613	0.0001	0.5395511984825134
440000	-19.9	-19.81	464	0.604	0.0001	0.5371371388435364
450000	-19.81	-19.81	473	0.595	0.0001	0.5459444959958394
460000	-19.75	-19.75	483	0.586	0.0001	0.5437022487322489
470000	-19.73	-19.71	491	0.577	0.0001	0.5467829585075379
480000	-19.63	-19.63	500	0.5680000000000001	0.0001	0.5486148953437805
490000	-19.58	-19.58	509	0.5589999999999999	0.0001	0.5469080090522767
500000	-19.62	-19.55	519	0.55	0.0001	0.5691385308901469
510000	-19.6	-19.55	528	0.5409999999999999	0.0001	0.5531440297762553
520000	-19.53	-19.52	537	0.532	0.0001	0.5585599621136983
530000	-19.51	-19.5	546	0.5229999999999999	0.0001	0.5546464045842489
540000	-19.4	-19.38	555	0.514	0.0001	0.5544686357180277
550000	-19.34	-19.34	564	0.5049999999999999	0.0001	0.5587125102678935
560000	-19.38	-19.33	573	0.4959999999999999	0.0001	0.5607128063837687
570000	-19.4	-19.33	582	0.487	0.0001	0.5580818176269531
580000	-19.36	-19.33	589	0.478	0.0001	0.5620768149693807
590000	-19.41	-19.33	598	0.469	0.0001	0.5683013161023458
600000	-19.33	-19.33	605	0.45999999999999996	0.0001	0.5656615654627483
610000	-19.32	-19.29	612	0.45099999999999996	0.0001	0.5635578433672587
620000	-19.2	-19.2	619	0.44199999999999995	0.0001	0.5683739304542541
630000	-19.14	-19.14	626	0.43299999999999994	0.0001	0.5708222428957621
640000	-19.06	-19.06	633	0.42399999999999993	0.0001	0.5744222362836202
650000	-18.95	-18.95	639	0.4149999999999999	0.0001	0.5732241193453471
660000	-18.81	-18.81	645	0.4059999999999999	0.0001	0.5757960557937623
670000	-18.78	-18.73	651	0.3969999999999999	0.0001	0.5766751368840536
680000	-18.67	-18.67	657	0.3879999999999999	0.0001	0.577918819586436
690000	-18.61	-18.59	663	0.379	0.0001	0.5780119061470032
700000	-18.49	-18.49	668	0.37	0.0001	0.5798769474029541
710000	-18.41	-18.41	674	0.361	0.0001	0.582693604628245
720000	-18.23	-18.23	680	0.352	0.0001	0.582376503944397
730000	-18.02	-18.02	685	0.34299999999999997	0.0001	0.5855911254882813
740000	-17.92	-17.92	690	0.33399999999999996	0.0001	0.5853668928146363
750000	-17.76	-17.76	694	0.32499999999999996	0.0001	0.5895199497540792
760000	-17.66	-17.64	699	0.31599999999999995	0.0001	0.5864693840344747
770000	-17.57	-17.57	703	0.30699999999999994	0.0001	0.5890155990918478
780000	-17.5	-17.5	707	0.29799999999999993	0.0001	0.5896705985069275
790000	-17.33	-17.33	712	0.2889999999999999	0.0001	0.5945393800735473
800000	-17.11	-17.11	716	0.2799999999999999	0.0001	0.5968714435895284
810000	-16.87	-16.87	721	0.2709999999999999	0.0001	0.5976903835932413
820000	-16.78	-16.78	725	0.262	0.0001	0.5988304138183593
830000	-16.75	-16.72	729	0.253	0.0001	0.6198253472646077
840000	-16.59	-16.59	733	0.244	0.0001	0.6141877849896749
850000	-16.35	-16.35	737	0.235	0.0001	0.6033624450365702
860000	-16.17	-16.17	741	0.22599999999999998	0.0001	0.6037275989850363
870000	-16.12	-16.12	744	0.21699999999999997	0.0001	0.6012020150820414
880000	-16.02	-16.02	748	0.20799999999999996	0.0001	0.6079904635747274
890000	-15.74	-15.74	752	0.19899999999999995	0.0001	0.6074410438537597
900000	-15.63	-15.63	755	0.18999999999999995	0.0001	0.61263321240743
910000	-15.51	-15.51	758	0.18099999999999994	0.0001	0.612419331073761
920000	-15.33	-15.33	762	0.17199999999999993	0.0001	0.6095612366994222
930000	-15.13	-15.13	765	0.16299999999999992	0.0001	0.6150063594182332
940000	-14.88	-14.88	768	0.15400000000000003	0.0001	0.6190104325612386
950000	-14.74	-14.74	771	0.14500000000000002	0.0001	0.6225113908449809
960000	-14.46	-14.46	774	0.136	0.0001	0.619299340248108
970000	-14.15	-14.14	778	0.127	0.0001	0.6220975716908773
980000	-13.94	-13.94	781	0.118	0.0001	0.624181866645813
990000	-13.77	-13.77	784	0.10899999999999999	0.0001	0.6224878708521525
1000000	-13.56	-13.56	787	0.1	0.0001	0.623618996143341
1010000	-13.11	-13.11	790	0.09982857142857143	0.0001	0.6254372159639995
1020000	-12.91	-12.91	793	0.09965714285714286	0.0001	0.6273477594057719
1030000	-12.6	-12.6	796	0.09948571428571429	0.0001	0.6263886253039043
1040000	-12.44	-12.44	799	0.09931428571428572	0.0001	0.6240951816240946
1050000	-12.22	-12.2	802	0.09914285714285714	0.0001	0.6211012244224549
1060000	-11.76	-11.76	804	0.09897142857142857	0.0001	0.6252474546432495
1070000	-11.54	-11.54	808	0.0988	0.0001	0.6263407945632935
1080000	-11.38	-11.35	811	0.09862857142857144	0.0001	0.624358578523
1090000	-11.27	-11.27	813	0.09845714285714287	0.0001	0.6225185910860698
1100000	-11.06	-11.06	816	0.0982857142857143	0.0001	0.6255015373229981
1110000	-10.64	-10.64	820	0.09811428571428572	0.0001	0.6267553528149923
1120000	-10.34	-10.34	823	0.09794285714285715	0.0001	0.6266751805941264
1130000	-9.98	-9.98	826	0.09777142857142858	0.0001	0.626297922929128
1140000	-9.62	-9.62	829	0.0976	0.0001	0.6230083505312601
1150000	-9.16	-9.16	833	0.09742857142857143	0.0001	0.6241711099942525
1160000	-8.99	-8.99	836	0.09725714285714286	0.0001	0.6243272225062052
1170000	-8.82	-8.82	839	0.09708571428571429	0.0001	0.624776017665863
1180000	-8.64	-8.64	843	0.09691428571428572	0.0001	0.6256802717844645
1190000	-8.36	-8.36	846	0.09674285714285714	0.0001	0.6218387285868326
1200000	-7.97	-7.97	850	0.09657142857142857	0.0001	0.6248509407043457
1210000	-7.77	-7.77	853	0.0964	0.0001	0.6267825762430826
1220000	-7.43	-7.43	856	0.09622857142857143	0.0001	0.6215571959813436
1230000	-6.93	-6.93	859	0.09605714285714287	0.0001	0.6237505435943603
1240000	-6.4	-6.4	863	0.0958857142857143	0.0001	0.6242194811503092
1250000	-6.35	-6.34	866	0.09571428571428572	0.0001	0.6245139082272847
1260000	-6.03	-6.03	869	0.09554285714285715	9.99e-05	0.6238148172696432
1270000	-5.6	-5.6	872	0.09537142857142858	9.98e-05	0.6252303560574849
1280000	-5.42	-5.42	875	0.0952	9.970000000000001e-05	0.6229055722554525
1290000	-5.01	-5.01	878	0.09502857142857143	9.960000000000001e-05	0.628249450524648
1300000	-4.93	-4.8	881	0.09485714285714286	9.95e-05	0.6237426638603211
1310000	-4.73	-4.73	884	0.09468571428571429	9.94e-05	0.6266700029373169
1320000	-4.45	-4.21	888	0.09451428571428572	9.93e-05	0.6256303588549296
1330000	-4.38	-4.21	891	0.09434285714285714	9.92e-05	0.6262687643369039
1340000	-3.83	-3.81	895	0.09417142857142857	9.910000000000001e-05	0.6260021408398946
1350000	-3.54	-3.54	898	0.094	9.900000000000001e-05	0.629417363802592
1360000	-3.13	-3.13	901	0.09382857142857143	9.89e-05	0.6299671570460001
1370000	-2.99	-2.99	905	0.09365714285714286	9.88e-05	0.6274090488751729
1380000	-2.66	-2.66	908	0.0934857142857143	9.87e-05	0.6247703949610393
1390000	-2.54	-2.54	911	0.09331428571428572	9.860000000000001e-05	0.6268262942632039
1400000	-2.38	-2.38	915	0.09314285714285715	9.850000000000001e-05	0.6268356760342916
1410000	-2.19	-2.19	918	0.09297142857142858	9.84e-05	0.624919573465983
1420000	-2.13	-2.13	921	0.09280000000000001	9.83e-05	0.6239463369051615
1430000	-2.15	-2.07	924	0.09262857142857144	9.82e-05	0.6246274669965108
1440000	-1.97	-1.97	927	0.09245714285714286	9.81e-05	0.6262765844662984
1450000	-2.08	-1.91	930	0.09228571428571429	9.800000000000001e-05	0.6237415154774983
1460000	-2.07	-1.91	933	0.09211428571428572	9.790000000000001e-05	0.6238722085952759
1470000	-1.91	-1.91	936	0.09194285714285715	9.78e-05	0.6380784551302592
1480000	-1.78	-1.78	940	0.09177142857142857	9.77e-05	0.6267342408498128
1490000	-1.28	-1.28	943	0.0916	9.76e-05	0.6271585345268249
1500000	-0.88	-0.88	947	0.09142857142857143	9.75e-05	0.630197282632192
1510000	-0.52	-0.52	950	0.09125714285714286	9.740000000000001e-05	0.6255147894223531
1520000	-0.16	-0.16	953	0.0910857142857143	9.730000000000001e-05	0.6283896843592326
1530000	0.05	0.16	957	0.09091428571428573	9.72e-05	0.6243759433428446
1540000	0.22	0.22	960	0.09074285714285715	9.71e-05	0.6224026004473369
1550000	0.51	0.51	964	0.09057142857142858	9.7e-05	0.624025042851766
1560000	0.74	0.77	967	0.09040000000000001	9.690000000000001e-05	0.626982820034027
1570000	0.93	0.93	970	0.09022857142857144	9.680000000000001e-05	0.6255422274271647
1580000	1.04	1.04	973	0.09005714285714286	9.67e-05	0.6283064444859823
1590000	1.3	1.3	977	0.08988571428571429	9.66e-05	0.6247007012367248
1600000	1.66	1.66	980	0.08971428571428572	9.65e-05	0.6254558642705281
1610000	2.26	2.26	984	0.08954285714285715	9.64e-05	0.6264527519543965
1620000	2.14	2.26	987	0.08937142857142857	9.630000000000001e-05	0.6273088177045186
1630000	2.45	2.45	990	0.0892	9.620000000000001e-05	0.626072367032369
1640000	2.45	2.56	994	0.08902857142857143	9.61e-05	0.6287254333496094
1650000	2.77	2.77	997	0.08885714285714286	9.6e-05	0.6253717541694641
1660000	2.66	2.77	1000	0.08868571428571428	9.59e-05	0.663976542154948
1670000	2.79	2.79	1003	0.08851428571428571	9.58e-05	0.6360207041104634
1680000	2.7	2.95	1006	0.08834285714285715	9.570000000000001e-05	0.6281810402870178
1690000	3.32	3.32	1010	0.08817142857142858	9.56e-05	0.623639436562856
1700000	3.62	3.62	1013	0.08800000000000001	9.55e-05	0.6285484552383422
1710000	3.99	3.99	1017	0.08782857142857144	9.54e-05	0.6253975947697957
1720000	4.66	4.66	1021	0.08765714285714286	9.53e-05	0.6281877795855204
1730000	4.98	4.98	1024	0.08748571428571429	9.520000000000001e-05	0.6273199359575907
1740000	5.28	5.28	1027	0.08731428571428572	9.510000000000001e-05	0.6276908755302429
1750000	6.25	6.25	1032	0.08714285714285715	9.5e-05	0.6268383304278056
1760000	6.79	6.79	1035	0.08697142857142857	9.49e-05	0.6270813107490539
1770000	7.28	7.28	1039	0.0868	9.48e-05	0.6296998421351115
1780000	7.7	7.7	1043	0.08662857142857143	9.47e-05	0.6315512259801229
1790000	7.9	7.91	1047	0.08645714285714286	9.460000000000001e-05	0.6268319050470988
1800000	8.12	8.12	1051	0.08628571428571429	9.45e-05	0.6268180290857951
1810000	8.21	8.25	1054	0.08611428571428573	9.44e-05	0.6297490477561951
1820000	8.62	8.62	1058	0.08594285714285715	9.43e-05	0.6271664897600809
1830000	8.65	8.69	1061	0.08577142857142858	9.42e-05	0.6361955722173055
1840000	8.87	8.87	1065	0.08560000000000001	9.410000000000001e-05	0.6289630572001139
1850000	9.04	9.04	1068	0.08542857142857144	9.400000000000001e-05	0.6268927613894145
1860000	9.41	9.41	1072	0.08525714285714286	9.39e-05	0.6271854241689047
1870000	9.56	9.56	1076	0.08508571428571429	9.38e-05	0.6297354817390441
1880000	9.64	9.68	1080	0.08491428571428572	9.37e-05	0.6262686808904012
1890000	9.99	9.99	1084	0.08474285714285715	9.36e-05	0.6288822094599406
1900000	10.4	10.4	1088	0.08457142857142858	9.350000000000001e-05	0.627538271745046
1910000	10.83	10.83	1092	0.0844	9.340000000000001e-05	0.6279725193977356
1920000	11.21	11.21	1096	0.08422857142857143	9.33e-05	0.6284868280092876
1930000	11.61	11.61	1100	0.08405714285714286	9.32e-05	0.6280823349952698
1940000	12.14	12.14	1105	0.08388571428571429	9.31e-05	0.6259154081344604
1950000	12.38	12.38	1108	0.08371428571428571	9.300000000000001e-05	0.6317925810813904
1960000	12.71	12.71	1112	0.08354285714285714	9.290000000000001e-05	0.6263442556063334
1970000	12.87	12.87	1116	0.08337142857142857	9.28e-05	0.6275002161661783
1980000	12.93	12.93	1120	0.0832	9.27e-05	0.6291220545768738
1990000	13.19	13.19	1124	0.08302857142857142	9.26e-05	0.6286684552828471
2000000	13.45	13.45	1128	0.08285714285714287	9.25e-05	0.6288958032925923
2010000	13.46	13.46	1132	0.08268571428571429	9.240000000000001e-05	0.6258023381233215
2020000	13.49	13.54	1136	0.08251428571428572	9.230000000000001e-05	0.629427162806193
2030000	13.64	13.64	1140	0.08234285714285715	9.22e-05	0.6291125973065694
2040000	13.87	13.87	1145	0.08217142857142858	9.21e-05	0.6275362888971965
2050000	14.05	14.05	1149	0.082	9.2e-05	0.6277201731999715
2060000	14.25	14.25	1153	0.08182857142857143	9.190000000000001e-05	0.6265365481376648
2070000	14.32	14.37	1157	0.08165714285714286	9.180000000000001e-05	0.6305943369865418
2080000	14.58	14.58	1161	0.08148571428571429	9.17e-05	0.6293781320254008
2090000	14.76	14.76	1165	0.08131428571428571	9.16e-05	0.6277804374694824
2100000	14.98	14.98	1169	0.08114285714285714	9.15e-05	0.6289020498593648
2110000	15.0	15.04	1173	0.08097142857142857	9.14e-05	0.6272370219230652
2120000	14.98	15.04	1176	0.08080000000000001	9.130000000000001e-05	0.6292537490526835
2130000	15.05	15.05	1180	0.08062857142857144	9.120000000000001e-05	0.6293201208114624
2140000	15.09	15.13	1184	0.08045714285714287	9.11e-05	0.6286262194315593
2150000	15.16	15.16	1189	0.0802857142857143	9.1e-05	0.6269337217013041
2160000	15.0	15.16	1192	0.08011428571428572	9.09e-05	0.6273381471633911
2170000	14.93	15.16	1196	0.07994285714285715	9.080000000000001e-05	0.6268177151679992
2180000	15.08	15.16	1201	0.07977142857142858	9.070000000000001e-05	0.6284288128217062
2190000	15.04	15.16	1204	0.0796	9.06e-05	0.6264257272084554
2200000	15.07	15.16	1208	0.07942857142857143	9.05e-05	0.6295338273048401
2210000	15.2	15.2	1213	0.07925714285714286	9.04e-05	0.6277465502421061
2220000	15.22	15.22	1217	0.07908571428571429	9.03e-05	0.630173925558726
2230000	15.33	15.33	1221	0.07891428571428571	9.02e-05	0.6278025190035502
2240000	15.34	15.37	1225	0.07874285714285714	9.010000000000001e-05	0.6289294401804606
2250000	15.14	15.37	1229	0.07857142857142857	9e-05	0.6298508167266845
2260000	15.17	15.37	1233	0.0784	8.99e-05	0.6254753192265828
2270000	15.2	15.37	1237	0.07822857142857143	8.98e-05	0.6308273077011108
2280000	15.21	15.37	1241	0.07805714285714285	8.970000000000001e-05	0.6267467935880026
2290000	15.06	15.37	1244	0.07788571428571428	8.960000000000001e-05	0.6284809788068135
2300000	14.92	15.37	1248	0.07771428571428571	8.950000000000001e-05	0.6289600570996602
2310000	14.85	15.37	1252	0.07754285714285715	8.94e-05	0.6285367846488953
2320000	14.88	15.37	1256	0.07737142857142858	8.93e-05	0.6267369588216146
2330000	14.98	15.37	1260	0.0772	8.92e-05	0.6292561292648315
2340000	14.79	15.37	1263	0.07702857142857143	8.91e-05	0.6297839601834615
2350000	14.87	15.37	1267	0.07685714285714286	8.900000000000001e-05	0.6284360647201538
2360000	14.82	15.37	1271	0.07668571428571429	8.89e-05	0.629179584980011
2370000	14.98	15.37	1275	0.07651428571428572	8.88e-05	0.6296987016995748
2380000	14.97	15.37	1278	0.07634285714285714	8.87e-05	0.634726083278656
2390000	14.92	15.37	1282	0.07617142857142857	8.86e-05	0.6288183093070984
2400000	14.95	15.37	1286	0.076	8.850000000000001e-05	0.6333108146985372
2410000	15.08	15.37	1290	0.07582857142857144	8.840000000000001e-05	0.6311460892359416
2420000	15.18	15.37	1294	0.07565714285714287	8.83e-05	0.628717589378357
2430000	15.23	15.37	1299	0.0754857142857143	8.82e-05	0.6303648710250854
2440000	15.26	15.37	1303	0.07531428571428572	8.81e-05	0.6283289750417074
2450000	15.35	15.37	1307	0.07514285714285715	8.8e-05	0.6299299041430155
2460000	15.38	15.39	1311	0.07497142857142858	8.790000000000001e-05	0.6335867206255595
2470000	15.43	15.43	1315	0.0748	8.78e-05	0.625636625289917
2480000	15.43	15.43	1320	0.07462857142857143	8.77e-05	0.6320926984151204
2490000	15.46	15.46	1324	0.07445714285714286	8.76e-05	0.6286277691523234
2500000	15.57	15.57	1328	0.07428571428571429	8.75e-05	0.6294345498085022
2510000	15.65	15.67	1332	0.07411428571428572	8.740000000000001e-05	0.6292799592018128
2520000	15.72	15.72	1337	0.07394285714285714	8.730000000000001e-05	0.6265231172243754
2530000	15.78	15.78	1341	0.07377142857142857	8.72e-05	0.6271822492281596
2540000	15.92	15.92	1345	0.0736	8.71e-05	0.6305041591326396
2550000	16.02	16.1	1349	0.07342857142857143	8.7e-05	0.6329132080078125
2560000	16.12	16.13	1354	0.07325714285714285	8.69e-05	0.6289602756500244
2570000	16.14	16.17	1358	0.07308571428571428	8.680000000000001e-05	0.6302336017290752
2580000	16.4	16.42	1363	0.07291428571428571	8.67e-05	0.6281218767166138
2590000	16.44	16.44	1367	0.07274285714285714	8.66e-05	0.6294661243756612
2600000	16.51	16.51	1371	0.07257142857142856	8.65e-05	0.627127464612325
2610000	16.58	16.59	1376	0.0724	8.64e-05	0.6321528633435567
2620000	16.64	16.64	1380	0.07222857142857143	8.630000000000001e-05	0.6300452828407288
2630000	16.61	16.66	1384	0.07205714285714286	8.620000000000001e-05	0.6293712457021078
2640000	16.55	16.67	1388	0.07188571428571429	8.61e-05	0.6323384801546733
2650000	16.48	16.67	1393	0.07171428571428572	8.6e-05	0.6380908171335856
2660000	16.44	16.67	1397	0.07154285714285714	8.59e-05	0.632811450958252
2670000	16.43	16.67	1401	0.07137142857142857	8.58e-05	0.6290594180425008
2680000	16.34	16.67	1404	0.0712	8.570000000000001e-05	0.6303063750267028
2690000	16.31	16.67	1409	0.07102857142857143	8.560000000000001e-05	0.6282213926315308
2700000	16.33	16.67	1413	0.07085714285714285	8.55e-05	0.628428582350413
2710000	16.35	16.67	1418	0.07068571428571428	8.54e-05	0.6299710313479105
2720000	16.29	16.67	1422	0.07051428571428571	8.53e-05	0.6301040252049764
2730000	16.24	16.67	1427	0.07034285714285715	8.520000000000001e-05	0.6290756344795227
2740000	16.22	16.67	1431	0.07017142857142858	8.510000000000001e-05	0.6310158610343933
2750000	16.13	16.67	1434	0.07	8.5e-05	0.6323796033859252
2760000	16.01	16.67	1438	0.06982857142857143	8.49e-05	0.6287610451380412
2770000	15.99	16.67	1443	0.06965714285714286	8.48e-05	0.6284975647926331
2780000	15.89	16.67	1447	0.06948571428571429	8.47e-05	0.6286041895548503
2790000	15.93	16.67	1451	0.06931428571428572	8.46e-05	0.6306197802225749
2800000	15.9	16.67	1456	0.06914285714285714	8.450000000000001e-05	0.6300159374872843
2810000	15.85	16.67	1460	0.06897142857142857	8.44e-05	0.6279061317443848
2820000	15.81	16.67	1464	0.0688	8.43e-05	0.6310617884000143
2830000	15.88	16.67	1469	0.06862857142857143	8.42e-05	0.630240511894226
2840000	15.94	16.67	1474	0.06845714285714286	8.410000000000001e-05	0.6288776795069376
2850000	15.89	16.67	1478	0.06828571428571428	8.400000000000001e-05	0.630530595779419
2860000	15.93	16.67	1483	0.06811428571428571	8.39e-05	0.6319358428319295
2870000	16.06	16.67	1487	0.06794285714285714	8.38e-05	0.6293336868286132
2880000	16.16	16.67	1491	0.06777142857142857	8.37e-05	0.6293274839719136
2890000	16.12	16.67	1496	0.0676	8.36e-05	0.627607508500417
2900000	16.22	16.67	1500	0.06742857142857142	8.35e-05	0.6334211230278015
2910000	16.36	16.67	1505	0.06725714285714286	8.340000000000001e-05	0.6303935488065083
2920000	16.37	16.67	1510	0.06708571428571429	8.33e-05	0.6353687206904094
2930000	16.4	16.67	1514	0.06691428571428572	8.32e-05	0.6317557295163473
2940000	16.49	16.67	1518	0.06674285714285715	8.31e-05	0.6320020993550618
2950000	16.52	16.67	1523	0.06657142857142857	8.3e-05	0.6322106957435608
2960000	16.65	16.67	1528	0.0664	8.290000000000001e-05	0.6327531536420187
2970000	16.76	16.76	1532	0.06622857142857143	8.280000000000001e-05	0.6351848562558492
2980000	16.75	16.77	1536	0.06605714285714286	8.27e-05	0.6297929724057515
2990000	16.75	16.77	1539	0.0658857142857143	8.26e-05	0.6317626635233561
3000000	16.78	16.8	1544	0.06571428571428573	8.25e-05	0.6340549071629842
3010000	16.79	16.81	1548	0.06554285714285715	8.24e-05	0.6288865844408671
3020000	16.86	16.87	1553	0.06537142857142858	8.230000000000001e-05	0.631623903910319
3030000	16.93	16.93	1558	0.06520000000000001	8.22e-05	0.6307546854019165
3040000	16.94	16.94	1562	0.06502857142857144	8.21e-05	0.6278189102808635
3050000	16.99	16.99	1567	0.06485714285714286	8.2e-05	0.6305769960085551
3060000	17.02	17.04	1572	0.06468571428571429	8.190000000000001e-05	0.6315769116083781
3070000	16.98	17.04	1576	0.06451428571428572	8.180000000000001e-05	0.6294489701588949
3080000	17.01	17.04	1580	0.06434285714285715	8.170000000000001e-05	0.6274232546488444
3090000	17.05	17.06	1585	0.06417142857142857	8.16e-05	0.6303811589876811
3100000	17.13	17.14	1590	0.064	8.15e-05	0.6308051943778992
3110000	17.28	17.28	1595	0.06382857142857143	8.14e-05	0.6301393946011861
3120000	17.32	17.32	1599	0.06365714285714286	8.13e-05	0.6300567150115967
3130000	17.31	17.34	1604	0.06348571428571428	8.120000000000001e-05	0.6305421908696492
3140000	17.26	17.34	1608	0.06331428571428571	8.11e-05	0.6290716965993245
3150000	17.29	17.34	1613	0.06314285714285714	8.1e-05	0.6322969357172649
3160000	17.29	17.34	1618	0.06297142857142857	8.09e-05	0.629777459303538
3170000	17.4	17.4	1623	0.0628	8.08e-05	0.6321901599566142
3180000	17.39	17.41	1627	0.06262857142857142	8.070000000000001e-05	0.6320501883824666
3190000	17.49	17.49	1633	0.06245714285714286	8.060000000000001e-05	0.6278518835703532
3200000	17.69	17.69	1638	0.062285714285714285	8.05e-05	0.6314793030420939
3210000	17.76	17.8	1642	0.06211428571428571	8.04e-05	0.6285470763842265
3220000	17.89	17.89	1647	0.06194285714285714	8.03e-05	0.6310572981834411
3230000	17.82	17.89	1651	0.06177142857142857	8.02e-05	0.6283819158871968
3240000	17.86	17.89	1656	0.0616	8.01e-05	0.6269287467002869
3250000	17.83	17.89	1660	0.06142857142857143	8e-05	0.631766672929128
3260000	17.83	17.89	1665	0.06125714285714286	7.99e-05	0.6319379568099975
3270000	17.8	17.89	1670	0.061085714285714285	7.98e-05	0.634020189444224
3280000	17.89	17.89	1675	0.06091428571428572	7.97e-05	0.6292089462280274
3290000	17.98	17.98	1679	0.06074285714285715	7.960000000000001e-05	0.6310168941815694
3300000	17.96	17.98	1683	0.060571428571428575	7.950000000000001e-05	0.6296054363250733
3310000	17.82	17.98	1687	0.0604	7.94e-05	0.6325767159461975
3320000	17.73	17.98	1691	0.06022857142857143	7.93e-05	0.6337719599405924
3330000	17.56	17.98	1695	0.06005714285714286	7.92e-05	0.6322743852933248
3340000	17.55	17.98	1701	0.059885714285714285	7.91e-05	0.6308783173561097
3350000	17.57	17.98	1705	0.05971428571428571	7.900000000000001e-05	0.6296306570370992
3360000	17.68	17.98	1710	0.05954285714285714	7.890000000000001e-05	0.6312315146128337
3370000	17.58	17.98	1714	0.059371428571428575	7.88e-05	0.6344938755035401
3380000	17.51	17.98	1719	0.0592	7.87e-05	0.6305351575215657
3390000	17.59	17.98	1724	0.05902857142857143	7.86e-05	0.6324054757754008
3400000	17.54	17.98	1729	0.05885714285714286	7.850000000000001e-05	0.6346274574597677
3410000	17.56	17.98	1734	0.058685714285714285	7.840000000000001e-05	0.6341466387112935
3420000	17.56	17.98	1739	0.05851428571428571	7.83e-05	0.6329894185066223
3430000	17.53	17.98	1743	0.05834285714285714	7.82e-05	0.63360196352005
3440000	17.52	17.98	1748	0.05817142857142857	7.81e-05	0.6332209746042887
3450000	17.56	17.98	1753	0.058	7.8e-05	0.6329368352890015
3460000	17.62	17.98	1758	0.05782857142857143	7.79e-05	0.6319412310918172
3470000	17.63	17.98	1763	0.05765714285714286	7.780000000000001e-05	0.6319653630256653
3480000	17.62	17.98	1768	0.057485714285714286	7.77e-05	0.6310250600179036
3490000	17.59	17.98	1772	0.05731428571428571	7.76e-05	0.631246288617452
3500000	17.58	17.98	1777	0.05714285714285715	7.75e-05	0.6310663104057312
3510000	17.61	17.98	1782	0.056971428571428576	7.740000000000001e-05	0.630600651105245
3520000	17.7	17.98	1786	0.0568	7.730000000000001e-05	0.6341297348340352
3530000	17.78	17.98	1791	0.05662857142857143	7.72e-05	0.6316980044047038
3540000	17.91	17.98	1796	0.05645714285714286	7.71e-05	0.6324659744898479
3550000	17.89	17.98	1801	0.056285714285714286	7.7e-05	0.6328149596850078
3560000	17.95	17.98	1806	0.056114285714285714	7.69e-05	0.6314003268877665
3570000	17.92	17.98	1810	0.05594285714285714	7.68e-05	0.6345652341842651
3580000	18.05	18.05	1815	0.05577142857142857	7.67e-05	0.6267407854398092
3590000	18.09	18.11	1820	0.0556	7.66e-05	0.6350534836451213
3600000	18.01	18.11	1825	0.055428571428571424	7.65e-05	0.6314994295438131
3610000	17.98	18.11	1829	0.05525714285714286	7.64e-05	0.6325009902318318
3620000	17.96	18.11	1834	0.055085714285714286	7.630000000000001e-05	0.6350309371948242
